"爬取数量: 1710, 更新时间: 2025-06-23 21:30:30"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·体委大院 2室1厅 东南/南,越秀,东川路,体委大院,70.00㎡,东南 南,2室1厅1卫,高楼层 （8层）,4000,精装,https://gz.lianjia.com/zufang//zufang/GZ2016434523151007744.html,null
整租·中山三路 1室0厅 东,越秀,农讲所,中山三路,25.00㎡,东,1室0厅1卫,高楼层 （2层）,1300,,https://gz.lianjia.com/zufang//zufang/GZ2016437408618250240.html,null
整租·明月二路 4室1厅 西南,越秀,五羊新城,明月二路,143.00㎡,西南,4室1厅1卫,低楼层 （9层）,16800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2016464385895038976.html,null
整租·中山三路 1室0厅 南,越秀,农讲所,中山三路,25.00㎡,南,1室0厅1卫,低楼层 （8层）,1000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2016461765155487744.html,null
整租·明月二路 4室1厅 西,越秀,五羊新城,明月二路,143.00㎡,西,4室1厅1卫,低楼层 （9层）,16800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2016464384859045888.html,null
整租·海珠中路 2室1厅 南,越秀,解放南,海珠中路,62.33㎡,南,2室1厅1卫,中楼层 （8层）,4200,,https://gz.lianjia.com/zufang//zufang/GZ2016445834165485568.html,null
整租·美华北路 4室2厅 东/东南/南/西/北,越秀,东山口,美华北路,180.00㎡,东 东南 南 西 北,4室2厅2卫,高楼层 （3层）,19800,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2016440766317985792.html,null
整租·小北路 2室1厅 南/北,越秀,小北,小北路,47.60㎡,南 北,2室1厅1卫,低楼层 （9层）,4500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2002729383520894976.html,1天前维护
整租·五羊商住中心 2室2厅 南/北,越秀,五羊新城,五羊商住中心,74.00㎡,南 北,2室2厅1卫,高楼层 （9层）,4000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2002715938352267264.html,null
整租·朝天路 3室1厅 南,越秀,西门口,朝天路,53.00㎡,南,3室1厅1卫,中楼层 （9层）,4320,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2002738278800818176.html,2天前维护
整租·先烈中路 2室1厅 西南,越秀,黄花岗,先烈中路,55.00㎡,西南,2室1厅1卫,低楼层 （9层）,3150,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2002676299922931712.html,2天前维护
整租·小北路 2室1厅 东南,越秀,小北,小北路,36.35㎡,东南,2室1厅1卫,中楼层 （9层）,3500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2002682444293079040.html,null
整租·解放中路 1室0厅 东,越秀,公园前,解放中路,22.00㎡,东,1室0厅1卫,低楼层 （3层）,2200,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010301092297965568.html,null
整租·华侨乐园 3室2厅 东南,越秀,淘金,华侨乐园,114.00㎡,东南,3室2厅2卫,低楼层 （18层）,5600,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010216920409702400.html,3天前维护
整租·桂花岗 1室0厅 东,越秀,桂花岗,桂花岗,30.00㎡,东,1室0厅1卫,低楼层 （7层）,1200,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2010220710718341120.html,null
整租·东园新村 3室1厅 东南,越秀,东山口,东园新村,66.00㎡,东南,3室1厅1卫,低楼层 （6层）,4000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010275536336584704.html,1天前维护
整租·五羊商住中心 1室0厅 东,越秀,五羊新城,五羊商住中心,30.00㎡,东,1室0厅1卫,中楼层 （9层）,1503,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010292309836431360.html,null
整租·骏文雅苑 4室2厅 东,越秀,农讲所,骏文雅苑,141.84㎡,东,4室2厅2卫,高楼层 （33层）,14500,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2010322164061831168.html,5天前维护
整租·应元路 2室1厅 南,越秀,小北,应元路,75.00㎡,南,2室1厅1卫,高楼层 （9层）,3800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010548259856056320.html,4天前维护
整租·惠福西路 3室2厅 东/南,越秀,西门口,惠福西路,107.00㎡,东 南,3室2厅1卫,高楼层 （9层）,4000,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010559064630624256.html,null
整租·东川路 1室0厅 西,越秀,东川路,东川路,25.00㎡,西,1室0厅1卫,低楼层 （9层）,2500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010555877274157056.html,null
整租·西湖路 2室1厅 南/西/北,越秀,北京路,西湖路,42.00㎡,南 西 北,2室1厅1卫,中楼层 （9层）,2300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010344972280135680.html,null
整租·竹丝岗大马路 2室1厅 南,越秀,东风东,竹丝岗大马路,50.00㎡,南,2室1厅1卫,高楼层 （7层）,3800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010627480649465856.html,null
整租·竹丝岗大马路 2室1厅 南,越秀,东风东,竹丝岗大马路,50.00㎡,南,2室1厅1卫,高楼层 （7层）,3800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010627467928141824.html,null
整租·建设四马路 1室1厅 北,越秀,建设路,建设四马路,33.00㎡,北,1室1厅1卫,高楼层 （7层）,1900,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010614179605512192.html,null
整租·达道路 1室0厅 北,越秀,东山口,达道路,28.27㎡,北,1室0厅1卫,低楼层 （8层）,2225,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2010599214098153472.html,null
整租·光孚路 2室1厅 南,越秀,小北,光孚路,47.04㎡,南,2室1厅1卫,中楼层 （8层）,3300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010610792839249920.html,null
整租·水荫直街 1室0厅 东,越秀,水荫,水荫直街,10.20㎡,东,1室0厅1卫,高楼层 （8层）,1100,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1987152302665891840.html,3天前维护
整租·湖滨小区 2室1厅 北,越秀,东湖,湖滨小区,55.00㎡,北,2室1厅1卫,低楼层 （9层）,3700,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1987453726075387904.html,3天前维护
整租·竹丝岗二马路 2室1厅 东南,越秀,东风东,竹丝岗二马路,60.00㎡,东南,2室1厅1卫,中楼层 （6层）,4000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1987390477451657216.html,5天前维护
整租·建设横马路 1室0厅 北,越秀,建设路,建设横马路,40.00㎡,北,1室0厅1卫,低楼层 （8层）,14700,精装,https://gz.lianjia.com/zufang//zufang/GZ1987829978212859904.html,2天前维护
整租·恒福路35号大院 1室1厅 东南,越秀,淘金,恒福路35号大院,50.00㎡,东南,1室1厅1卫,高楼层 （7层）,1800,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1988119326179196928.html,null
整租·海珠中路 1室1厅 西/北,越秀,解放南,海珠中路,42.29㎡,西 北,1室1厅1卫,高楼层 （9层）,1400,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1988151707636334592.html,null
整租·青菜岗 1室1厅 东,越秀,建设路,青菜岗,30.00㎡,东,1室1厅1卫,高楼层 （6层）,3100,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1988153683585531904.html,null
整租·梅花村 3室2厅 南,越秀,东风东,梅花村,88.00㎡,南,3室2厅1卫,高楼层 （8层）,7000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1988208238985740288.html,null
整租·东湖御苑 1室1厅 东/东南,越秀,东湖,东湖御苑,125.00㎡,东 东南,1室1厅1卫,低楼层 （51层）,10000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1988197164429344768.html,null
整租·东川大厦 1室1厅 东南,越秀,东川路,东川大厦,38.00㎡,东南,1室1厅1卫,高楼层 （8层）,2700,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1988245367862329344.html,null
整租·福今路 3室2厅 南,越秀,东山口,福今路,92.00㎡,南,3室2厅1卫,低楼层 （9层）,5800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1988251864470126592.html,null
整租·富力东山新天地 2室1厅 南,越秀,杨箕,富力东山新天地,88.00㎡,南,2室1厅1卫,高楼层 （38层）,7300,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010313826028748800.html,3天前维护
整租·锦城花园 2室1厅 北,越秀,东风东,锦城花园,84.00㎡,北,2室1厅1卫,低楼层 （31层）,6800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010314173338091520.html,3天前维护
整租·惠福东路 2室1厅 南/北,越秀,北京路,惠福东路,50.00㎡,南 北,2室1厅1卫,中楼层 （7层）,4200,精装,https://gz.lianjia.com/zufang//zufang/GZ2010564971317952512.html,null
整租·珠光雅居 2室1厅 东北,越秀,越秀南,珠光雅居,50.27㎡,东北,2室1厅1卫,中楼层 （11层）,3900,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2010579773100654592.html,5天前维护
整租·越秀南路 2室1厅 东,越秀,越秀南,越秀南路,40.00㎡,东,2室1厅1卫,中楼层 （9层）,3500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1988909884631941120.html,null
整租·东风东路697号大院 1室1厅 南,越秀,环市东,东风东路697号大院,41.00㎡,南,1室1厅1卫,高楼层 （6层）,2900,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1989235709050880000.html,null
整租·通园 2室1厅 东,越秀,东山口,通园,60.00㎡,东,2室1厅1卫,中楼层 （19层）,3800,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1989235289662423040.html,null
整租·辉煌大厦 2室1厅 东南,越秀,东川路,辉煌大厦,96.00㎡,东南,2室1厅1卫,中楼层 （31层）,4500,,https://gz.lianjia.com/zufang//zufang/GZ1989229146458292224.html,4天前维护
整租·先烈中路 3室1厅 西南,越秀,黄花岗,先烈中路,60.00㎡,西南,3室1厅1卫,低楼层 （6层）,3500,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1989196076317409280.html,3天前维护
整租·锦城花园 1室0厅 北,越秀,东风东,锦城花园,13.00㎡,北,1室0厅0卫,地下室 （3层）,2000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1989565368443600896.html,3天前维护
整租·龟岗大马路 1室0厅 西,越秀,东山口,龟岗大马路,90.00㎡,西,1室0厅0卫,低楼层 （2层）,58000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1989600204751372288.html,2天前维护
整租·小北路 2室1厅 南,越秀,小北,小北路,48.00㎡,南,2室1厅1卫,高楼层 （9层）,2900,精装,https://gz.lianjia.com/zufang//zufang/GZ1989699536645259264.html,null
整租·万福路 1室0厅 北,越秀,越秀南,万福路,25.00㎡,北,1室0厅1卫,中楼层 （5层）,1500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1989921508155195392.html,null
整租·文德路 2室1厅 东,越秀,农讲所,文德路,55.00㎡,东,2室1厅1卫,低楼层 （9层）,4000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1990025296258007040.html,null
整租·越秀上品轩 1室1厅 北,越秀,西门口,越秀上品轩,42.00㎡,北,1室1厅1卫,低楼层 （31层）,3900,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1990010689992785920.html,2天前维护
整租·共和苑 1室1厅 南/北,越秀,杨箕,共和苑,48.00㎡,南 北,1室1厅1卫,中楼层 （7层）,3200,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1990014827170365440.html,null
整租·盘福路 2室2厅 南,越秀,盘福,盘福路,78.00㎡,南,2室2厅1卫,中楼层 （9层）,3800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1990687182360150016.html,1天前维护
整租·海珠北路 1室0厅 北,越秀,西门口,海珠北路,30.00㎡,北,1室0厅0卫,低楼层 （9层）,3300,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2010974895046918144.html,null
整租·富力东山新天地 2室1厅 东/北,越秀,杨箕,富力东山新天地,80.00㎡,东 北,2室1厅1卫,低楼层 （42层）,7200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2010982182272630784.html,1天前维护
整租·羊城商厦 1室0厅 东,越秀,人民路,羊城商厦,25.00㎡,东,1室0厅1卫,高楼层 （22层）,1800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2010994965441675264.html,null
整租·越秀北路 5室1厅 东,越秀,小北,越秀北路,125.00㎡,东,5室1厅1卫,低楼层 （2层）,3600,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2010994391086268416.html,null
整租·锦城花园 1室0厅 东,越秀,东风东,锦城花园,12.29㎡,东,1室0厅0卫,地下室 （12层）,2000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2010995296166739968.html,null
整租·大德路 2室1厅 西,越秀,解放南,大德路,30.00㎡,西,2室1厅1卫,高楼层 （8层）,2700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011056770381774848.html,今天维护
整租·明月阁 1室1厅 北,越秀,五羊新城,明月阁,85.00㎡,北,1室1厅1卫,低楼层 （25层）,4000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2011016596780220416.html,null
整租·共和二路 2室1厅 南/北,越秀,杨箕,共和二路,56.00㎡,南 北,2室1厅1卫,高楼层 （9层）,3200,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011018674361597952.html,null
整租·锦绣联合商务大厦 1室1厅 东,越秀,水荫,锦绣联合商务大厦,52.00㎡,东,1室1厅0卫,高楼层 （30层）,4300,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011302958158839808.html,3天前维护
整租·三荣大厦 1室1厅 东,越秀,淘金,三荣大厦,55.00㎡,东,1室1厅1卫,低楼层 （25层）,3500,,https://gz.lianjia.com/zufang//zufang/GZ2011389381272666112.html,null
整租·新世界棕榈园 4室2厅 南/北,越秀,二沙岛,新世界棕榈园,225.00㎡,南 北,4室2厅2卫,中楼层 （4层）,35000,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2011369383208681472.html,5天前维护
整租·都府社区 3室2厅 东南,越秀,公园前,都府社区,130.00㎡,东南,3室2厅1卫,高楼层 （3层）,5500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2011369850873577472.html,5天前维护
整租·正佳东方国际 1室1厅 西北,越秀,淘金,正佳东方国际,150.00㎡,西北,1室1厅1卫,中楼层 （55层）,12000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2011368651021615104.html,2天前维护
整租·桂花岗 4室1厅 复式 南/北,越秀,桂花岗,桂花岗,58.08㎡,南 北,4室1厅1卫,低楼层 （9层）,3000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2011366399615696896.html,null
合租·淘金坑 1居室 南卧,越秀,淘金,淘金坑,30.00㎡,南,1室0厅0卫,高楼层 （9层）,1600,,https://gz.lianjia.com/zufang//zufang/GZ2011440518721961984.html,null
整租·金湾畔大厦 2室1厅 西,越秀,越秀南,金湾畔大厦,92.00㎡,西,2室1厅1卫,中楼层 （41层）,6000,,https://gz.lianjia.com/zufang//zufang/GZ2011306307750985728.html,1天前维护
整租·东华东路 3室1厅 东南/南,越秀,东川路,东华东路,85.00㎡,东南 南,3室1厅1卫,高楼层 （9层）,4440,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011292039420837888.html,null
整租·天成路 2室1厅 南,越秀,人民路,天成路,65.00㎡,南,2室1厅1卫,中楼层 （8层）,3300,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1991147865526763520.html,3天前维护
整租·东环大厦 1室1厅 南/西南,越秀,环市东,东环大厦,230.00㎡,南 西南,1室1厅1卫,低楼层 （27层）,31050,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1991454676817543168.html,null
整租·东华东路 1室1厅 东,越秀,东川路,东华东路,35.00㎡,东,1室1厅1卫,中楼层 （6层）,2300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1991431054396751872.html,1天前维护
整租·水荫直街 1室1厅 南,越秀,水荫,水荫直街,42.00㎡,南,1室1厅1卫,高楼层 （8层）,2250,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1991851486631428096.html,null
整租·淘金北路 2室1厅 南,越秀,淘金,淘金北路,85.00㎡,南,2室1厅1卫,中楼层 （9层）,4300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1991870396059615232.html,1天前维护
整租·下塘西路 2室1厅 南/北,越秀,麓景,下塘西路,75.00㎡,南 北,2室1厅1卫,高楼层 （7层）,3650,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1991882252526551040.html,null
整租·新裕大厦 1室1厅 南,越秀,东风东,新裕大厦,41.70㎡,南,1室1厅1卫,高楼层 （35层）,3800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1991820902253199360.html,null
整租·站西路 3室1厅 南,越秀,流花站前,站西路,66.00㎡,南,3室1厅1卫,中楼层 （9层）,2800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1991736593869701120.html,null
整租·南坑东17号大院 2室1厅 东,越秀,小北,南坑东17号大院,58.00㎡,东,2室1厅1卫,高楼层 （6层）,3200,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011641529424150528.html,null
整租·东华西路 3室1厅 东,越秀,东川路,东华西路,65.00㎡,东,3室1厅1卫,高楼层 （9层）,3900,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011712917803630592.html,1天前维护
整租·禺西二路 2室1厅 南,越秀,农讲所,禺西二路,60.00㎡,南,2室1厅1卫,中楼层 （9层）,4200,,https://gz.lianjia.com/zufang//zufang/GZ2011726982273826816.html,4天前维护
整租·连新路 1室0厅 南/北,越秀,公园前,连新路,25.00㎡,南 北,1室0厅1卫,低楼层 （2层）,2550,月租|近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2011731084584157184.html,null
整租·帝景大厦 3室2厅 南/东北,越秀,淘金,帝景大厦,117.36㎡,南 东北,3室2厅2卫,高楼层 （25层）,5000,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011728223364186112.html,null
整租·大新路 3室1厅 南,越秀,解放南,大新路,60.00㎡,南,3室1厅1卫,中楼层 （4层）,2800,,https://gz.lianjia.com/zufang//zufang/GZ2011740034188705792.html,1天前维护
整租·海珠北路 1室1厅 南,越秀,西门口,海珠北路,30.00㎡,南,1室1厅1卫,低楼层 （3层）,1800,,https://gz.lianjia.com/zufang//zufang/GZ2011740062500257792.html,2天前维护
整租·淘金华庭 2室1厅 南/北,越秀,淘金,淘金华庭,60.00㎡,南 北,2室1厅1卫,低楼层 （32层）,4000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011745330982289408.html,2天前维护
整租·永福楼 2室1厅 南/西南/西,越秀,黄花岗,永福楼,107.00㎡,南 西南 西,2室1厅1卫,低楼层 （25层）,4000,,https://gz.lianjia.com/zufang//zufang/GZ2011678915705176064.html,null
整租·省轻工业厅大院 3室1厅 东南,越秀,公园前,省轻工业厅大院,75.00㎡,东南,3室1厅1卫,中楼层 （9层）,4600,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011772174498529280.html,3天前维护
整租·御东和府 1室0厅 南,越秀,东山口,御东和府,13.00㎡,南,1室0厅0卫,地下室,1700,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2011766716303933440.html,null
整租·水荫直街 3室1厅 东南,越秀,水荫,水荫直街,99.00㎡,东南,3室1厅1卫,低楼层 （10层）,4800,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011798401607270400.html,null
整租·五羊小区 3室2厅 南,越秀,五羊新城,五羊小区,78.00㎡,南,3室2厅1卫,高楼层 （9层）,4200,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2011816289990868992.html,2天前维护
整租·正佳东方国际 1室1厅 北,越秀,淘金,正佳东方国际,140.00㎡,北,1室1厅0卫,中楼层 （55层）,11500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2012039244205260800.html,5天前维护
整租·恒仕大厦 2室1厅 东,越秀,东川路,恒仕大厦,38.00㎡,东,2室1厅1卫,中楼层 （25层）,3000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012034744316854272.html,5天前维护
整租·东风中路 3室2厅 南/北,越秀,小北,东风中路,117.03㎡,南 北,3室2厅1卫,中楼层 （6层）,6500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012042960966778880.html,2天前维护
整租·宜安小区 1室1厅 东南,越秀,建设路,宜安小区,28.00㎡,东南,1室1厅1卫,高楼层 （8层）,2600,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012045477343657984.html,null
整租·解放中路 1室0厅 东南,越秀,公园前,解放中路,40.00㎡,东南,1室0厅0卫,低楼层 （4层）,2200,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012064401653235712.html,null
整租·淘金路 3室2厅 东南,越秀,淘金,淘金路,90.00㎡,东南,3室2厅1卫,高楼层 （9层）,5850,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012078785746173952.html,null
整租·明月二路 4室2厅 东南/南,越秀,五羊新城,明月二路,110.00㎡,东南 南,4室2厅2卫,中楼层 （9层）,5200,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012105232930045952.html,1天前维护
整租·华顺大厦 3室2厅 东南,越秀,农讲所,华顺大厦,90.00㎡,东南,3室2厅1卫,中楼层 （25层）,5500,,https://gz.lianjia.com/zufang//zufang/GZ2012052773054447616.html,1天前维护
整租·解放中路 1室0厅 东,越秀,公园前,解放中路,40.00㎡,东,1室0厅0卫,低楼层 （4层）,2300,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012064121536643072.html,null
整租·东华市场北街 2室1厅 北,越秀,东山口,东华市场北街,36.00㎡,北,2室1厅1卫,高楼层 （6层）,3200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2017970155342004224.html,null
整租·教育厅大院 2室1厅 东,越秀,黄花岗,教育厅大院,60.00㎡,东,2室1厅1卫,高楼层 （9层）,3142,随时看房,https://gz.lianjia.com/zufang//zufang/GZ2017967056120446976.html,null
整租·天秀大厦 2室2厅 南,越秀,小北,天秀大厦,96.00㎡,南,2室2厅1卫,中楼层 （29层）,4500,,https://gz.lianjia.com/zufang//zufang/GZ2018155541326462976.html,2天前维护
整租·麓湖御景 3室1厅 东北,越秀,淘金,麓湖御景,87.00㎡,东北,3室1厅1卫,低楼层 （33层）,5500,精装,https://gz.lianjia.com/zufang//zufang/GZ2018167916653969408.html,1天前维护
整租·仁济西路 1室1厅 东/西,越秀,人民路,仁济西路,32.00㎡,东 西,1室1厅1卫,低楼层 （3层）,1700,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2018174282323984384.html,2天前维护
整租·竹丝岗二马路 1室1厅 东,越秀,东风东,竹丝岗二马路,430.00㎡,东,1室1厅1卫,低楼层 （7层）,42700,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2018179408287760384.html,null
整租·竹丝岗二马路 1室1厅 东,越秀,东风东,竹丝岗二马路,430.00㎡,东,1室1厅1卫,低楼层 （7层）,42700,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2018178743687708672.html,null
整租·璟泰大厦 1室1厅 东,越秀,五羊新城,璟泰大厦,76.11㎡,东,1室1厅1卫,中楼层 （33层）,5500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2018218064474013696.html,null
整租·惠福西路 2室1厅 东,越秀,西门口,惠福西路,50.00㎡,东,2室1厅1卫,高楼层 （4层）,2500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2018217276108439552.html,null
整租·先烈中路81号大院 1室1厅 南,越秀,黄花岗,先烈中路81号大院,40.00㎡,南,1室1厅1卫,中楼层 （5层）,2800,精装,https://gz.lianjia.com/zufang//zufang/GZ2018258081699332096.html,3天前维护
整租·五羊小区 1室0厅 东/西,越秀,五羊新城,五羊小区,25.00㎡,东 西,1室0厅1卫,低楼层 （9层）,2100,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018261053116252160.html,null
整租·文明路 2室1厅 南,越秀,农讲所,文明路,60.00㎡,南,2室1厅1卫,中楼层 （9层）,3600,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2018265380362911744.html,1天前维护
整租·解放南路 2室1厅 西,越秀,海珠广场,解放南路,50.00㎡,西,2室1厅1卫,低楼层 （3层）,3000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2018265847444799488.html,null
整租·东方文德广场 2室1厅 南,越秀,农讲所,东方文德广场,60.83㎡,南,2室1厅1卫,中楼层 （35层）,6600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2018270050703638528.html,null
整租·大南路 2室1厅 东/北,越秀,北京路,大南路,35.00㎡,东 北,2室1厅1卫,高楼层 （8层）,2200,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2018270740243021824.html,null
整租·烟墩路 3室1厅 北,越秀,东山口,烟墩路,93.60㎡,北,3室1厅1卫,中楼层 （7层）,6500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2018286512747053056.html,1天前维护
整租·起义路 1室0厅 南/北,越秀,解放南,起义路,50.00㎡,南 北,1室0厅1卫,中楼层 （4层）,1900,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2018278318842839040.html,null
整租·东环路3号大院 4室2厅 南,越秀,环市东,东环路3号大院,125.00㎡,南,4室2厅2卫,中楼层 （17层）,7500,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ2004766475591614464.html,4天前维护
整租·中山四路 2室1厅 南/北,越秀,农讲所,中山四路,60.00㎡,南 北,2室1厅1卫,高楼层 （9层）,3200,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2004818723273179136.html,null
整租·长堤大马路 1室0厅 北,越秀,解放南,长堤大马路,30.00㎡,北,1室0厅1卫,低楼层 （9层）,2100,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2004843076710825984.html,null
整租·东风广场 3室1厅 北,越秀,东风东,东风广场,91.00㎡,北,3室1厅2卫,中楼层 （34层）,6800,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2004849986432401408.html,4天前维护
整租·小北路 2室1厅 东,越秀,小北,小北路,56.00㎡,东,2室1厅1卫,高楼层 （6层）,3900,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2004850474561306624.html,4天前维护
整租·越兴苑 3室1厅 北,越秀,盘福,越兴苑,68.00㎡,北,3室1厅0卫,低楼层 （15层）,5100,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2004885441681031168.html,null
整租·淘金北路 2室2厅 东北,越秀,淘金,淘金北路,80.00㎡,东北,2室2厅2卫,高楼层 （9层）,3800,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2004904654290288640.html,4天前维护
整租·寺右二马路 3室1厅 东/南,越秀,五羊新城,寺右二马路,92.00㎡,东 南,3室1厅1卫,低楼层 （9层）,5200,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2004899206245908480.html,null
