"爬取数量: 1650, 更新时间: 2025-06-21 19:59:34"
标题,区域,地块,小区,面积,朝向,户型,楼层信息,价格,标签,详情页链接,维护时间
整租·锦尚名苑 3室2厅 南,花都,新区,锦尚名苑,121.78㎡,南,3室2厅2卫,高楼层 （6层）,2100,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2026152309829926912.html,null
整租·金山谷尚层 1室0厅 南,番禺,金山谷,金山谷尚层,12.00㎡,南,1室0厅0卫,地下室,430,精装,https://gz.lianjia.com/zufang//zufang/GZ2026150787255631872.html,2天前维护
整租·同福中路 2室1厅 南,海珠,同福,同福中路,45.00㎡,南,2室1厅1卫,低楼层 （2层）,1800,近地铁,https://gz.lianjia.com/zufang//zufang/GZ2026160608109395968.html,null
独栋·百合白领公寓 永庆坊店 广三医院 医护必看  精装单间 开间,仅剩1间,25.00㎡,1间在租,1室0厅1卫,null,null,null,1988,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/64682.html,null
整租·五矿招商·鹭山府 3室1厅 东北,黄埔,大沙地,五矿招商·鹭山府,88.00㎡,东北,3室1厅1卫,中楼层 （29层）,4400,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2026159306549755904.html,1天前维护
整租·纵横公寓 1室0厅 北,海珠,赤岗,纵横公寓,60.00㎡,北,1室0厅1卫,中楼层 （30层）,4800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2026159766312583168.html,1天前维护
整租·越秀天珹 4室2厅 南,南沙,金洲,越秀天珹,126.00㎡,南,4室2厅3卫,低楼层 （33层）,4000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2026159162739654656.html,null
整租·远洋天骄广场 1室1厅 北,天河,天河客运站,远洋天骄广场,57.94㎡,北,1室1厅1卫,中楼层 （15层）,3500,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2026158030697005056.html,1天前维护
独栋·优居 黄埔万达店 （不短租）押一付一 夕阳大阳台 民用水电 近地铁 免租10天 1室1厅,仅剩1间,50.00㎡,1间在租,1室1厅1卫,null,null,null,2450,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/82857.html,null
合租·光大花园榕景四季 4居室 南卧,精选,海珠,工业大道北,光大花园榕景四季,10.00㎡,南,4室1厅2卫,1774,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2044990380939673600.html,今天维护
独栋·粤湾公寓 旺角店 电梯大复式 开间,仅剩2间,35.00㎡,2间在租,1室0厅1卫,null,null,null,999-1200,独栋公寓|拎包入住|近地铁|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/83384.html,null
整租·礼村商务楼 1室1厅 南/北,番禺,大石,礼村商务楼,40.00㎡,南 北,1室1厅1卫,高楼层 （10层）,2980,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1943251360015187968.html,null
独栋·粤湾公寓 旺角店 欧式阳光大单间 开间,仅剩2间,30.00㎡,2间在租,1室0厅1卫,null,null,null,750-850,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/83384.html,null
整租·叠溪花园 3室2厅 北,增城,朱村,叠溪花园,75.00㎡,北,3室2厅1卫,低楼层 （33层）,1250,精装,https://gz.lianjia.com/zufang//zufang/GZ1943293798809337856.html,null
合租·岭南新世界 4居室 西卧,精选,白云,嘉禾望岗,岭南新世界,7.70㎡,西,4室1厅2卫,1354,公寓|拎包入住|近地铁|精装|押一付一,https://gz.lianjia.com/zufang//zufang/GZ2044853187923410944.html,7天前维护
整租·奥园誉峯 3室2厅 南,增城,永宁,奥园誉峯,95.00㎡,南,3室2厅2卫,高楼层 （32层）,1900,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1943283152554295296.html,null
独栋·稼南雅筑 江夏大栋二号店 江夏大户型-H523 1室1厅,仅剩1间,15.00㎡,1间在租,1室1厅1卫,null,null,null,1100,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/83795.html,null
整租·萝岗奥园广场 3室1厅 南,黄埔,香雪,萝岗奥园广场,80.00㎡,南,3室1厅2卫,中楼层 （19层）,4300,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1943296470182526976.html,4天前维护
整租·凤安花园 1室1厅 东南,海珠,工业大道北,凤安花园,33.00㎡,东南,1室1厅1卫,中楼层 （9层）,3400,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1943564057919356928.html,2天前维护
独栋·稼南雅筑 江夏大栋二号店 温馨单间H513 开间,仅剩1间,25.00㎡,1间在租,1室0厅1卫,null,null,null,950,独栋公寓|月租|近地铁|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/83795.html,null
独栋·稼南雅筑 江夏大栋二号店 阳光飘窗单间E220 开间,仅剩1间,18.00㎡,1间在租,1室0厅1卫,null,null,null,1000,独栋公寓|月租|近地铁|精装|有阳台,https://gz.lianjia.com/zufang//apartment/83795.html,null
整租·珠江华景里 2室1厅 东,天河,华景新城,珠江华景里,48.00㎡,东,2室1厅1卫,高楼层 （21层）,4800,精装,https://gz.lianjia.com/zufang//zufang/GZ1943321650422349824.html,2天前维护
独栋·稼南雅筑 江夏大栋二号店 舒适一房一厅H423 1室1厅,仅剩1间,18.00㎡,1间在租,1室1厅1卫,null,null,null,1100,独栋公寓|月租|近地铁|精装|开放厨房,https://gz.lianjia.com/zufang//apartment/83795.html,null
整租·方圆明月山溪 1室0厅 东南,从化,温泉镇,方圆明月山溪,39.00㎡,东南,1室0厅1卫,低楼层 （18层）,1000,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1943543777251557376.html,3天前维护
整租·保利天悦公寓 3室1厅 北,海珠,万胜围,保利天悦公寓,111.00㎡,北,3室1厅1卫,高楼层 （38层）,12000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1943560624097198080.html,5天前维护
独栋·稼南雅筑 江夏大栋二号店 舒适单间E509 开间,仅剩1间,16.00㎡,1间在租,1室0厅1卫,null,null,null,1000,独栋公寓|月租|近地铁|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/83795.html,null
独栋·敏捷泊舍公寓 新造学畔店 4站直达琶洲  企业直租  独栋公寓 舒适单间 开间,仅剩2间,43.36㎡,2间在租,1室0厅1卫,null,null,null,1840,独栋公寓|拎包入住|精装|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/82750.html,null
整租·华建小区 4室2厅 东南,天河,天河公园,华建小区,118.00㎡,东南,4室2厅2卫,低楼层 （21层）,5300,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1943584660814561280.html,null
整租·敏捷尚品国际 5室2厅 南,南沙,进港大道,敏捷尚品国际,112.00㎡,南,5室2厅4卫,中楼层 （20层）,4600,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1943602571843207168.html,null
整租·小北路 3室1厅 南/北,越秀,小北,小北路,62.67㎡,南 北,3室1厅1卫,中楼层 （9层）,3500,精装,https://gz.lianjia.com/zufang//zufang/GZ1943576300337758208.html,4天前维护
整租·时代玫瑰园 1室0厅 南,白云,黄边,时代玫瑰园,13.00㎡,南,1室0厅0卫,地下室 （18层）,1000,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1943604569044942848.html,null
整租·中冶·逸璟台 4室2厅 复式 南,黄埔,科学城,中冶·逸璟台,137.34㎡,南,4室2厅2卫,低楼层 （32层）,4500,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1943619354419527680.html,null
整租·隆辉创意公馆  1室1厅 北,番禺,钟村,隆辉创意公馆,75.00㎡,北,1室1厅1卫,中楼层 （6层）,2000,精装,https://gz.lianjia.com/zufang//zufang/GZ1943945520082845696.html,null
合租·骏景花园 4居室 西南卧,天河,棠下,骏景花园,9.30㎡,西南,4室1厅2卫,高楼层 （19层）,1564,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2044990583054794752.html,今天维护
独栋·城市摩登家公寓 凤凰新村店 近地铁，大路边，品牌连锁公寓 复式loft 1室1厅,仅剩2间,30.00㎡,2间在租,1室1厅1卫,null,null,null,1880-1980,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/84242.html,null
独栋·城市摩登家公寓 凤凰新村店 近地铁，大路边，品牌连锁公寓 复式单间 1室1厅,仅剩1间,30.00㎡,1间在租,1室1厅1卫,null,null,null,2080,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房,https://gz.lianjia.com/zufang//apartment/84242.html,null
独栋·城市摩登家公寓 凤凰新村店 8号线 双地铁 精装一房一厅 1室1厅,仅剩1间,30.00㎡,1间在租,1室1厅1卫,null,null,null,2280,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房,https://gz.lianjia.com/zufang//apartment/84242.html,null
整租·奥园城市天地 3室1厅 复式 南/北,番禺,汉溪长隆,奥园城市天地,57.00㎡,南 北,3室1厅2卫,高楼层 （21层）,4500,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1943974864155049984.html,null
整租·隆辉创意公馆  2室2厅 南,番禺,钟村,隆辉创意公馆,82.00㎡,南,2室2厅1卫,中楼层 （7层）,4200,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1935270213461213184.html,null
合租·逸景翠园 4居室 南卧,精选,海珠,广州大道南,逸景翠园,8.20㎡,南,4室1厅2卫,1669,新上|公寓|拎包入住|近地铁|精装|押一付一,https://gz.lianjia.com/zufang//zufang/GZ1929063770001244160.html,今天维护
合租·骏景花园 4居室 南卧,精选,天河,棠下,骏景花园,8.60㎡,南,4室1厅2卫,1606,新上|公寓|拎包入住|近地铁|精装|押一付一,https://gz.lianjia.com/zufang//zufang/GZ2047361055218204672.html,今天维护
合租·华标广场 5居室 北卧,精选,天河,天润路,华标广场,8.41㎡,北,5室1厅3卫,2446,公寓|独立卫生间|拎包入住|近地铁|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2003057119678431232.html,今天维护
整租·隆辉创意公馆  1室1厅 南,番禺,钟村,隆辉创意公馆,50.00㎡,南,1室1厅0卫,中楼层 （7层）,2700,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1935270611823624192.html,null
合租·南粤阁 5居室 西卧,精选,天河,林和,南粤阁,11.30㎡,西,5室1厅2卫,1743,新上|公寓|拎包入住|精装|独立阳台|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2047240179009191936.html,今天维护
整租·时代廊桥(增城) 4室2厅 南,增城,永宁,时代廊桥(增城),113.00㎡,南,4室2厅2卫,低楼层 （33层）,2000,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1935283149659439104.html,null
整租·文昌南路 1室1厅 东/东北,荔湾,西关,文昌南路,25.00㎡,东 东北,1室1厅1卫,低楼层 （8层）,1980,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1935286979302260736.html,1天前维护
整租·隆辉创意公馆  1室1厅 北,番禺,钟村,隆辉创意公馆,22.00㎡,北,1室1厅0卫,中楼层 （7层）,1300,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1935272796900818944.html,null
整租·南沙湾石奥 1室2厅 北,南沙,南沙港,南沙湾石奥,75.00㎡,北,1室2厅1卫,中楼层 （7层）,2600,精装,https://gz.lianjia.com/zufang//zufang/GZ1935258634195828736.html,null
合租·民发大厦 5居室 东南卧,番禺,钟村,民发大厦,20.00㎡,东南,5室2厅6卫,高楼层 （6层）,1000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1935251032883855360.html,null
整租·城投·首筑花园 4室2厅 南,南沙,横沥,城投·首筑花园,142.00㎡,南,4室2厅2卫,高楼层 （21层）,3800,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1934839400944893952.html,null
整租·龙口中路 3室2厅 东南,天河,龙口东,龙口中路,80.00㎡,东南,3室2厅1卫,中楼层 （9层）,4900,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1934828783303393280.html,3天前维护
整租·敦和商务公寓 4室1厅 南,海珠,广州大道南,敦和商务公寓,151.00㎡,南,4室1厅1卫,中楼层 （12层）,6500,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1934825907369803776.html,null
合租·美林海岸 5居室 西卧,精选,天河,员村,美林海岸,8.00㎡,西,5室1厅2卫,1606,新上|公寓|拎包入住|近地铁|精装|押一付一,https://gz.lianjia.com/zufang//zufang/GZ2047273837065666560.html,今天维护
整租·西关海 2室2厅 东,荔湾,南岸路,西关海,87.00㎡,东,2室2厅1卫,低楼层 （53层）,7300,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1934591450083753984.html,3天前维护
合租·时代维港 2居室 南/北卧,南沙,进港大道,时代维港,30.00㎡,南 北,2室2厅2卫,低楼层 （20层）,1000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1934614084129390592.html,null
整租·保利中航城二期 4室2厅 复式 南,增城,朱村,保利中航城二期,110.00㎡,南,4室2厅2卫,高楼层 （13层）,2300,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1934563009603043328.html,null
整租·小北路 2室1厅 东,越秀,小北,小北路,53.76㎡,东,2室1厅1卫,中楼层 （9层）,3800,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1934562578864799744.html,3天前维护
独栋·哈顿云际公寓 万博店 精装修单间  独立卫生间 提供停车场！！ 开间,仅剩2间,20.00㎡,2间在租,1室0厅1卫,null,null,null,1300,独栋公寓|月租|近地铁|精装,https://gz.lianjia.com/zufang//apartment/66977.html,null
独栋·哈顿云际公寓 大石店 特价小单间！！！1 特此一间 电梯房 独立卫生间 开间,仅剩1间,20.00㎡,1间在租,1室0厅1卫,null,null,null,1200,独栋公寓|拎包入住|精装,https://gz.lianjia.com/zufang//apartment/66982.html,null
整租·新世界东逸花园 3室2厅 东南,天河,天河公园,新世界东逸花园,125.00㎡,东南,3室2厅2卫,高楼层 （24层）,9000,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1934551760563601408.html,null
整租·铂林国际公寓 1室1厅 西,天河,珠江新城西,铂林国际公寓,32.46㎡,西,1室1厅1卫,高楼层 （32层）,5134,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1830576186980302848.html,今天维护
整租·时代印象 4室2厅 南,从化,太平镇,时代印象,104.00㎡,南,4室2厅2卫,高楼层 （32层）,1900,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1934615063847501824.html,null
合租·时代维港 2居室 南/北卧,南沙,进港大道,时代维港,30.00㎡,南 北,2室2厅2卫,低楼层 （20层）,1000,随时看房,https://gz.lianjia.com/zufang//zufang/GZ1934614965566570496.html,null
合租·品秀星樾 4居室 西卧,黄埔,香雪,品秀星樾,6.19㎡,西,4室1厅2卫,中楼层 （33层）,1008,公寓|拎包入住|精装|押一付一|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2040048991508365312.html,今天维护
整租·城启荔港南湾 2室2厅 西南/西北,荔湾,南岸路,城启荔港南湾,78.00㎡,西南 西北,2室2厅1卫,中楼层 （32层）,6500,精装,https://gz.lianjia.com/zufang//zufang/GZ1934791782046892032.html,1天前维护
合租·广州雅居乐花园雅翠庭 5居室 北卧,番禺,雅居乐,广州雅居乐花园雅翠庭,15.00㎡,北,5室1厅2卫,低楼层 （9层）,1848,公寓|拎包入住|精装|独立阳台|押一付一,https://gz.lianjia.com/zufang//zufang/GZ2041551189685829632.html,今天维护
整租·鸿景园 3室2厅 东北,天河,天润路,鸿景园,118.00㎡,东北,3室2厅1卫,低楼层 （32层）,6400,近地铁,https://gz.lianjia.com/zufang//zufang/GZ1934623036590260224.html,4天前维护
合租·盈彩美居 4居室 南卧,天河,东圃,盈彩美居,14.23㎡,南,4室1厅2卫,低楼层 （12层）,2341,新上|公寓|独立卫生间|拎包入住|精装|押一付一,https://gz.lianjia.com/zufang//zufang/GZ2047351328656588800.html,今天维护
独栋·塞纳河五星公寓 白云二期店 永泰 白云大道北 一房一厅 限时送免租1月直租 1室1厅,仅剩2间,31.00㎡,2间在租,1室1厅1卫,null,null,null,1498-1598,独栋公寓|月租|精装|有阳台|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/3904.html,null
整租·新月明珠花园 4室2厅 南,番禺,大石,新月明珠花园,130.00㎡,南,4室2厅2卫,中楼层 （22层）,5800,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1890279795082657792.html,null
独栋·泊寓 番禺广场二店 【长租钜惠】精装单间直租/近中医院/押一/无中介费/泊寓 毕业生享更多权益 长租免管理费 开间,仅剩1间,30.00㎡,1间在租,1室0厅1卫,null,null,null,1227,独栋公寓|精装|押一付一,https://gz.lianjia.com/zufang//apartment/6591.html,null
整租·阳光城丽景湾·澜悦 3室2厅 东/东南,南沙,进港大道,阳光城丽景湾·澜悦,101.00㎡,东 东南,3室2厅3卫,高楼层 （33层）,3200,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1889603956905082880.html,3天前维护
整租·中国铁建环球中心 1室2厅 东南,南沙,南沙区府,中国铁建环球中心,138.00㎡,东南,1室2厅1卫,低楼层 （20层）,6600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1889920463426027520.html,null
整租·碧桂园海湾1号 3室2厅 东南/西北,南沙,南沙港,碧桂园海湾1号,113.71㎡,东南 西北,3室2厅2卫,中楼层 （32层）,2900,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1889912602423721984.html,2天前维护
整租·东方新世界 6室3厅 复式 南,天河,天河公园,东方新世界,367.94㎡,南,6室3厅4卫,低楼层 （9层）,40000,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1890352684569985024.html,3天前维护
整租·东风东路 3室1厅 东南,越秀,环市东,东风东路,137.00㎡,东南,3室1厅1卫,高楼层 （9层）,4380,近地铁|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1890611223645388800.html,null
整租·柳岸晓风 4室2厅 南,南沙,明珠湾,柳岸晓风,118.00㎡,南,4室2厅2卫,高楼层 （26层）,3300,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1890617844652048384.html,null
整租·御溪世家 3室2厅 东南,增城,中新镇,御溪世家,86.00㎡,东南,3室2厅2卫,高楼层 （33层）,3500,近地铁|精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1890646373921980416.html,2天前维护
整租·时代印记(广州) 3室2厅 东南/南,黄埔,知识城,时代印记(广州),89.00㎡,东南 南,3室2厅1卫,中楼层 （26层）,2350,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1890643970908749824.html,4天前维护
整租·新都盛世名门 3室2厅 南,增城,白江,新都盛世名门,153.00㎡,南,3室2厅2卫,低楼层 （29层）,2800,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1890676302189428736.html,null
整租·华景新城华景锦苑 4室2厅 南/北,天河,华景新城,华景新城华景锦苑,148.00㎡,南 北,4室2厅2卫,高楼层 （30层）,12000,双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1890690012622618624.html,null
独栋·唯家公寓· 南村员岗2店（地铁G口） 618特惠，地铁公寓loft复式，民电，近南村万博 1室1厅,仅剩1间,29.00㎡,1间在租,1室1厅1卫,null,null,null,1580,独栋公寓|月租|近地铁|精装|有阳台,https://gz.lianjia.com/zufang//apartment/26421.html,null
独栋·唯家公寓· 南村员岗2店（地铁G口） 地铁公寓/复式/包网络/楼下有停车场 1室1厅,仅剩1间,30.00㎡,1间在租,1室1厅1卫,null,null,null,1800,独栋公寓|月租|近地铁|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/26421.html,null
独栋·唯家公寓· 南村员岗总店(地铁G口) 精装Loft复式/地铁口旁/近万达/配置齐全 1室1厅,仅剩1间,40.00㎡,1间在租,1室1厅1卫,null,null,null,1950,独栋公寓|月租|近地铁|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/27195.html,null
独栋·塞纳河五星公寓 龙归店 东粤生态园 嘉禾 东平 两房一厅 直租 2室1厅,仅剩3间,62.00㎡,3间在租,2室1厅1卫,null,null,null,1998-2198,独栋公寓|月租|精装|有阳台|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/2838.html,null
独栋·忠泰大院 东圃地铁站店 5号线 东圃 近地铁口 盈科智谷 免费宽带 管家服务 特价豪华阳台一室一厅 1室1厅,仅剩1间,40.00㎡,1间在租,1室1厅1卫,null,null,null,2480,独栋公寓|近地铁|精装|有阳台|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/3588.html,null
整租·侨宏大厦 4室1厅 东,海珠,前进路,侨宏大厦,145.00㎡,东,4室1厅1卫,高楼层 （22层）,5700,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1890762560269975552.html,null
整租·保利罗兰国际四期 4室2厅 南,黄埔,科学城,保利罗兰国际四期,134.00㎡,南,4室2厅2卫,高楼层 （31层）,5400,近地铁|精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1890985451070685184.html,今天维护
整租·半山溪谷E墅 4室2厅 南/北,天河,黄村,半山溪谷E墅,149.00㎡,南 北,4室2厅2卫,低楼层 （8层）,8200,精装|双卫生间,https://gz.lianjia.com/zufang//zufang/GZ1891417246945771520.html,4天前维护
整租·南沙万达广场 1室0厅 南,南沙,金洲,南沙万达广场,63.00㎡,南,1室0厅1卫,高楼层 （28层）,1600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1891340493023870976.html,null
独栋·梦舟青年社区 番禺万博店 【一站南村万博】特价Loft  地铁口 交通便利 家私家电配套齐全 开间,仅剩1间,22.00㎡,1间在租,1室0厅1卫,null,null,null,1770,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/22588.html,null
整租·星河·湾区壹号 2室2厅 西南,南沙,金洲,星河·湾区壹号,65.00㎡,西南,2室2厅1卫,中楼层 （20层）,1350,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1891079158402908160.html,null
整租·铂林国际公寓 1室1厅 南,天河,珠江新城西,铂林国际公寓,38.00㎡,南,1室1厅1卫,中楼层 （22层）,4500,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ1891043019394646016.html,null
整租·金地荔湖城公园上城 3室2厅 南,增城,永宁,金地荔湖城公园上城,109.00㎡,南,3室2厅2卫,低楼层 （34层）,1300,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ1891328195374874624.html,null
独栋·魔方公寓 广州赤岗A店 客村赤岗，TIT创意园 东向采光阳台大间【近赤岗地铁站】 开间,仅剩1间,32.00㎡,1间在租,1室0厅1卫,null,null,null,3100,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/24868.html,null
整租·时代春树里 1室0厅 南,黄埔,香雪,时代春树里,12.50㎡,南,1室0厅0卫,地下室,350,精装,https://gz.lianjia.com/zufang//zufang/GZ1891091147023974400.html,null
独栋·魔方公寓 广州赤岗A店 长短租均可，平台推荐小区环境 一房一厅  地铁直达琶洲 1室1厅,仅剩2间,45.00㎡,2间在租,1室1厅1卫,null,null,null,3380-3500,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,https://gz.lianjia.com/zufang//apartment/24868.html,null
整租·南湖半岛花园 4室2厅 南/北,白云,南湖,南湖半岛花园,217.00㎡,南 北,4室2厅3卫,低楼层 （18层）,8800,精装,https://gz.lianjia.com/zufang//zufang/GZ1891003882511794176.html,null
独栋·三十五号公馆 南村万博店 毕业生特惠！7/18号线近四海城 绝美复式阳台 1室1厅,仅剩4间,30.00-40.00㎡,4间在租,1室1厅1卫,null,null,null,1600-2000,独栋公寓|月租|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/93424.html,null
独栋·五线谱公寓 银定塘大街41号 近地铁带阳台一房一厅 1室1厅,仅剩1间,40.00㎡,1间在租,1室1厅1卫,null,null,null,2080,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/93821.html,null
整租·萝岗奥园广场 1室1厅 东,黄埔,香雪,萝岗奥园广场,45.00㎡,东,1室1厅1卫,低楼层 （19层）,2600,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012478072485314560.html,null
整租·五山花园 3室2厅 南,天河,五山,五山花园,90.00㎡,南,3室2厅1卫,中楼层 （10层）,7000,近地铁|精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012475945574727680.html,5天前维护
整租·华宇凤凰艺术岛 3室2厅 南/北,南沙,南沙区府,华宇凤凰艺术岛,102.00㎡,南 北,3室2厅2卫,高楼层 （28层）,2700,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012474768711745536.html,null
独栋·晨沐公寓 大新路店 临近地铁，三楼单间 开间,仅剩1间,35.00㎡,1间在租,1室0厅1卫,null,null,null,2580,独栋公寓|月租|拎包入住|近地铁|有阳台|开放厨房,https://gz.lianjia.com/zufang//apartment/93852.html,null
整租·广州融创文旅城商务公寓 1室1厅 东,花都,花城街,广州融创文旅城商务公寓,45.00㎡,东,1室1厅1卫,中楼层 （21层）,2200,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012474253865123840.html,null
整租·兰亭盛荟 2室2厅 西南,天河,东圃,兰亭盛荟,80.00㎡,西南,2室2厅1卫,高楼层 （44层）,6200,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2012481382135103488.html,4天前维护
整租·保利中航城花园一期 3室2厅 南,增城,朱村,保利中航城花园一期,95.00㎡,南,3室2厅2卫,高楼层 （13层）,1800,近地铁|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012478535964295168.html,2天前维护
整租·碧桂园星禧 3室2厅 南,增城,石滩镇,碧桂园星禧,86.00㎡,南,3室2厅2卫,高楼层 （26层）,1000,精装|双卫生间|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012479591322484736.html,2天前维护
整租·馨晴轩 2室1厅 北,海珠,前进路,馨晴轩,63.00㎡,北,2室1厅1卫,高楼层 （23层）,3800,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2012487976973500416.html,2天前维护
独栋·邻家·公寓 榕树头店 独栋精装修 无遮挡 近地铁 电梯房两房 不可短租 2室1厅,仅剩2间,50.00㎡,2间在租,2室1厅1卫,null,null,null,2700,独栋公寓|拎包入住|近地铁|精装|有阳台,https://gz.lianjia.com/zufang//apartment/93493.html,null
整租·合生广场 1室1厅 北,海珠,广州大道南,合生广场,53.00㎡,北,1室1厅1卫,中楼层 （25层）,3980,近地铁|精装,https://gz.lianjia.com/zufang//zufang/GZ2012491180041830400.html,今天维护
独栋·邻家·公寓 榕树头店 独栋无遮挡 近地铁 无中介费 精装修两房 电梯房 不可短租 2室1厅,仅剩1间,50.00㎡,1间在租,2室1厅1卫,null,null,null,2650,独栋公寓|拎包入住|近地铁|精装|有阳台,https://gz.lianjia.com/zufang//apartment/93493.html,null
整租·馨泉花园 3室2厅 东南,花都,新区,馨泉花园,106.00㎡,东南,3室2厅1卫,中楼层 （9层）,1600,精装|随时看房,https://gz.lianjia.com/zufang//zufang/GZ2012485828256727040.html,null
